Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2025-08-02 14:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2025-08-02 14:18:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2025-08-02 14:18:10,Other,FIRST CAR TO TAKE THE FLAG - CAR 4 (NOR),,,,,,
2025-08-02 14:20:20,Flag,YELLOW IN TRACK SECTOR 15,,YELLOW,Sector,15.0,,
2025-08-02 14:20:47,Other,"FIA STEWARDS: Q1 INCIDENT INVOLVING CARS 12 (ANT), 63 (RUS) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME",,,,,,
2025-08-02 14:20:55,Other,"FIA STEWARDS: Q1 INCIDENT INVOLVING CARS 12 (ANT), 63 (RUS) WILL BE INVESTIGATED AFTER THE SESSION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME",,,,,,
2025-08-02 14:21:39,Other,START OF Q2 WILL BE DELAYED,,,,,,
2025-08-02 14:23:01,Other,Q2 WILL START AT 16:27,,,,,,
2025-08-02 14:24:55,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,,
2025-08-02 14:27:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2025-08-02 14:31:33,Other,CAR 43 (COL) TIME 1:17.269 DELETED - TRACK LIMITS AT TURN 9 LAP 9 16:30:59,,,,,,
2025-08-02 14:42:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2025-08-02 14:42:19,Other,FIRST CAR TO TAKE THE FLAG - CAR 81 (PIA),,,,,,
2025-08-02 14:43:18,Other,CAR 12 (ANT) TIME 1:15.693 DELETED - TRACK LIMITS AT TURN 14 LAP 9 16:41:28,,,,,,
2025-08-02 14:43:28,Other,CAR 12 (ANT) LAP DELETED - TRACK LIMITS AT TURN 14 (NEXT LAP PIT),,,,,,
2025-08-02 14:44:03,Flag,YELLOW IN TRACK SECTOR 15,,YELLOW,Sector,15.0,,
2025-08-02 14:45:08,Other,Q3 WILL START AT 16:50,,,,,,
2025-08-02 14:46:09,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,,
2025-08-02 14:50:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2025-08-02 14:53:45,Other,CAR 18 (STR) TIME 1:16.660 DELETED - TRACK LIMITS AT TURN 9 LAP 15 16:52:35,,,,,,
2025-08-02 15:02:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2025-08-02 15:02:11,Other,FIRST CAR TO TAKE THE FLAG - CAR 4 (NOR),,,,,,
2025-08-02 15:04:53,Other,"FIA STEWARDS: Q1 INCIDENT INVOLVING CARS 12 (ANT), 63 (RUS) NO FURTHER ACTION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME",,,,,,
