Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2025-09-06 14:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2025-09-06 14:04:17,Other,CAR 55 (SAI) TIME 1:20.470 DELETED - TRACK LIMITS AT TURN 7 LAP 3 16:03:35,,,,,,
2025-09-06 14:08:27,Other,CAR 23 (ALB) TIME 1:43.018 DELETED - TRACK LIMITS AT TURN 1 LAP 3 16:06:39,,,,,,
2025-09-06 14:17:46,Other,CAR 30 (LAW) LAP DELETED - TRACK LIMITS AT TURN 6 LAP 6 16:16:28 (PIT),,,,,,
2025-09-06 14:17:55,Other,CAR 4 (NOR) TIME 1:40.393 DELETED - TRACK LIMITS AT TURN 1 LAP 6 16:16:18,,,,,,
2025-09-06 14:18:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2025-09-06 14:18:24,Other,FIRST CAR TO TAKE THE FLAG - CAR 5 (BOR),,,,,,
2025-09-06 14:18:37,Other,PIT LANE INCIDENT INVOLVING CAR 55 (SAI) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS,,,,,,
2025-09-06 14:20:05,Flag,YELLOW IN TRACK SECTOR 7,,YELLOW,Sector,7.0,,
2025-09-06 14:20:17,Flag,YELLOW IN TRACK SECTOR 8,,YELLOW,Sector,8.0,,
2025-09-06 14:21:10,Other,FIA STEWARDS: Q1 INCIDENT INVOLVING CAR 12 (ANT) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME,,,,,,
2025-09-06 14:21:40,Other,FIA STEWARDS: Q1 INCIDENT INVOLVING CAR 12 (ANT) WILL BE INVESTIGATED AFTER THE SESSION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME,,,,,,
2025-09-06 14:22:14,Other,START OF Q2 WILL BE DELAYED,,,,,,
2025-09-06 14:22:44,Flag,CLEAR IN TRACK SECTOR 8,,CLEAR,Sector,8.0,,
2025-09-06 14:23:01,Other,Q2 WILL START AT 16:27,,,,,,
2025-09-06 14:25:06,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,
2025-09-06 14:27:00,Other,FIA STEWARDS: PIT LANE INCIDENT INVOLVING CAR 55 (SAI) REVIEWED NO FURTHER INVESTIGATION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS,,,,,,
2025-09-06 14:27:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2025-09-06 14:33:49,Other,CAR 4 (NOR) LAP DELETED - TRACK LIMITS AT TURN 1 LAP 10 16:32:21 (PIT),,,,,,
2025-09-06 14:42:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2025-09-06 14:42:33,Other,FIRST CAR TO TAKE THE FLAG - CAR 23 (ALB),,,,,,
2025-09-06 14:43:57,Flag,YELLOW IN TRACK SECTOR 7,,YELLOW,Sector,7.0,,
2025-09-06 14:44:10,Flag,YELLOW IN TRACK SECTOR 8,,YELLOW,Sector,8.0,,
2025-09-06 14:46:09,Other,Q3 WILL START AT 16:50,,,,,,
2025-09-06 14:46:27,Flag,CLEAR IN TRACK SECTOR 8,,CLEAR,Sector,8.0,,
2025-09-06 14:46:55,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,
2025-09-06 14:50:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2025-09-06 15:02:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2025-09-06 15:02:10,Other,FIRST CAR TO TAKE THE FLAG - CAR 4 (NOR),,,,,,
2025-09-06 15:04:38,Other,FIA STEWARDS: Q1 INCIDENT INVOLVING CAR 12 (ANT) NO FURTHER ACTION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME,,,,,,
