Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2025-06-14 20:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2025-06-14 20:04:52,Other,CAR 87 (BEA) TIME 1:32.006 DELETED - TRACK LIMITS AT TURN 2 LAP 4 16:03:18,,,,,,
2025-06-14 20:05:28,Other,CAR 44 (HAM) TIME 1:34.866 DELETED - TRACK LIMITS AT TURN 2 LAP 3 16:03:54,,,,,,
2025-06-14 20:07:00,Other,CAR 44 (HAM) TIME 1:13.829 DELETED - TRACK LIMITS AT TURN 9 LAP 4 16:06:01,,,,,,
2025-06-14 20:12:31,Flag,RED FLAG,,RED,Track,,,
2025-06-14 20:13:03,Other,CAR 23 (ALB) TIME 1:15.908 DELETED - TRACK LIMITS AT TURN 14 LAP 9 16:11:53,,,,,,
2025-06-14 20:14:47,Other,TURN 13 INCIDENT INVOLVING CAR 23 (ALB) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS,,,,,,
2025-06-14 20:16:31,Other,Q1 WILL RESUME AT 16:20,,,,,,
2025-06-14 20:16:34,Flag,TRACK CLEAR,,CLEAR,Track,,,
2025-06-14 20:17:00,Drs,DRS ENABLED,ENABLED,,,,,
2025-06-14 20:20:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2025-06-14 20:23:02,Other,FIA STEWARDS: TURN 13 INCIDENT INVOLVING CAR 23 (ALB) REVIEWED NO FURTHER INVESTIGATION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS,,,,,,
2025-06-14 20:24:06,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 7,,,,,,
2025-06-14 20:24:14,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,
2025-06-14 20:25:22,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 12,,,,,,
2025-06-14 20:25:26,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.0,,
2025-06-14 20:25:30,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2025-06-14 20:25:42,Other,FIRST CAR TO TAKE THE FLAG - CAR 81 (PIA),,,,,,
2025-06-14 20:26:36,Other,TURN 6 INCIDENT INVOLVING CARS 6 (HAD) AND 55 (SAI) NOTED - IMPEDING,,,,,,
2025-06-14 20:27:09,Other,CAR 12 (ANT) LAP DELETED - TRACK LIMITS AT TURN 2 LAP 10 16:25:02 (PIT),,,,,,
2025-06-14 20:28:00,Other,Q2 WILL START AT 16:33,,,,,,
2025-06-14 20:29:03,Other,"FIA STEWARDS: Q1 INCIDENT INVOLVING CARS 6 (HAD), 23 (ALB), 12 (ANT), 5 (BOR), 16 (LEC), 4 (NOR), 44 (HAM), 63 (RUS), 27 (HUL), 81 (PIA), 30 (LAW), 22 (TSU), 10 (GAS), 55 (SAI) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME",,,,,,
2025-06-14 20:29:21,Other,"FIA STEWARDS: Q1 INCIDENT INVOLVING CARS 6 (HAD), 23 (ALB), 12 (ANT), 5 (BOR), 16 (LEC), 4 (NOR), 44 (HAM), 63 (RUS), 27 (HUL), 81 (PIA), 30 (LAW), 22 (TSU), 10 (GAS), 55 (SAI) WILL BE INVESTIGATED AFTER THE SESSION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME",,,,,,
2025-06-14 20:29:27,Other,FIA STEWARDS: TURN 6 INCIDENT INVOLVING CARS 6 (HAD) AND 55 (SAI) WILL BE INVESTIGATED AFTER THE SESSION - IMPEDING,,,,,,
2025-06-14 20:33:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2025-06-14 20:36:40,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 7,,,,,,
2025-06-14 20:36:58,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,
2025-06-14 20:38:55,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 10,,,,,,
2025-06-14 20:38:59,Flag,CLEAR IN TRACK SECTOR 10,,CLEAR,Sector,10.0,,
2025-06-14 20:39:50,Other,TURN 12 INCIDENT INVOLVING CAR 31 (OCO) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS,,,,,,
2025-06-14 20:41:27,Other,FIA STEWARDS: TURN 12 INCIDENT INVOLVING CAR 31 (OCO) WILL BE INVESTIGATED AFTER THE SESSION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS,,,,,,
2025-06-14 20:46:26,Other,CAR 1 (VER) TIME 1:15.945 DELETED - TRACK LIMITS AT TURN 14 LAP 14 16:45:49,,,,,,
2025-06-14 20:48:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2025-06-14 20:48:07,Other,FIRST CAR TO TAKE THE FLAG - CAR 31 (OCO),,,,,,
2025-06-14 20:50:16,Other,Q3 WILL START AT 16:56,,,,,,
2025-06-14 20:50:35,Other,FIA STEWARDS: Q2 INCIDENT INVOLVING CAR 43 (COL) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME,,,,,,
2025-06-14 20:50:47,Other,FIA STEWARDS: Q2 INCIDENT INVOLVING CAR 43 (COL) WILL BE INVESTIGATED AFTER THE SESSION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME,,,,,,
2025-06-14 20:56:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2025-06-14 20:59:16,Other,CAR 4 (NOR) TIME 1:12.292 DELETED - TRACK LIMITS AT TURN 14 LAP 17 16:58:50,,,,,,
2025-06-14 21:08:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2025-06-14 21:08:09,Other,FIRST CAR TO TAKE THE FLAG - CAR 12 (ANT),,,,,,
2025-06-14 21:10:29,Other,FIA STEWARDS: Q3 INCIDENT INVOLVING CAR 81 (PIA) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME,,,,,,
2025-06-14 21:11:13,Other,"FIA STEWARDS: Q1 INCIDENT INVOLVING CARS 6 (HAD), 23 (ALB), 12 (ANT), 5 (BOR), 16 (LEC), 4 (NOR), 44 (HAM), 63 (RUS), 27 (HUL), 81 (PIA), 30 (LAW), 22 (TSU), 10 (GAS), 55 (SAI) NO FURTHER ACTION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME",,,,,,
2025-06-14 21:11:22,Other,FIA STEWARDS: Q2 INCIDENT INVOLVING CAR 43 (COL) NO FURTHER ACTION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME,,,,,,
2025-06-14 21:11:35,Other,FIA STEWARDS: Q3 INCIDENT INVOLVING CAR 81 (PIA) NO FURTHER ACTION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME,,,,,,
