Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2025-04-05 05:45:19,Other,RISK OF RAIN FOR F1 QUALIFYING SESSION IS 0%,,,,,,
2025-04-05 05:45:29,Other,LIGHT BLUE HEAD PADDING MATERIAL MUST BE USED,,,,,,
2025-04-05 06:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2025-04-05 06:18:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2025-04-05 06:18:12,Other,FIRST CAR TO TAKE THE FLAG - CAR 7 (DOO),,,,,,
2025-04-05 06:21:59,Other,"FIA STEWARDS: Q1 INCIDENT INVOLVING CARS 22 (TSU), 63 (RUS), 23 (ALB), 18 (STR), 81 (PIA) AND 5 (BOR) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME",,,,,,
2025-04-05 06:22:28,Other,"FIA STEWARDS: Q1 INCIDENT INVOLVING CARS 22 (TSU), 63 (RUS), 23 (ALB), 18 (STR), 81 (PIA) AND 5 (BOR) WILL BE INVESTIGATED AFTER THE SESSION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME",,,,,,
2025-04-05 06:23:26,Other,CAR 18 (STR) LAP DELETED - TRACK LIMITS AT TURN 6 LAP 6 15:16:30,,,,,,
2025-04-05 06:25:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2025-04-05 06:31:35,Flag,RED FLAG,,RED,Track,,,
2025-04-05 06:36:51,Other,ESTIMATED TIME OF Q2 RESUMPTION - 15:39,,,,,,
2025-04-05 06:37:14,Flag,TRACK CLEAR,,CLEAR,Track,,,
2025-04-05 06:37:16,Other,Q2 WILL RESUME AT 15:39,,,,,,
2025-04-05 06:37:30,Drs,DRS ENABLED,ENABLED,,,,,
2025-04-05 06:39:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2025-04-05 06:47:26,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2025-04-05 06:48:05,Other,TURN 1 INCIDENT INVOLVING CARS 55 (SAI) AND 44 (HAM) NOTED - IMPEDING,,,,,,
2025-04-05 06:48:54,Other,FIRST CAR TO TAKE THE FLAG - CAR 16 (LEC),,,,,,
2025-04-05 06:49:01,Other,CAR 44 (HAM) LAP DELETED - TRACK LIMITS AT TURN 1 LAP 18 15:47:16 (PIT),,,,,,
2025-04-05 06:49:08,Other,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 55 (SAI) AND 44 (HAM) WILL BE INVESTIGATED AFTER THE SESSION - IMPEDING,,,,,,
2025-04-05 06:50:40,Other,Q3 WILL START AT 15:56,,,,,,
2025-04-05 06:50:59,Other,FIA STEWARDS: Q2 INCIDENT INVOLVING CAR 22 (TSU) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME,,,,,,
2025-04-05 06:51:43,Other,FIA STEWARDS: Q2 INCIDENT INVOLVING CAR 22 (TSU) WILL BE INVESTIGATED AFTER THE SESSION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME,,,,,,
2025-04-05 06:56:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2025-04-05 07:08:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2025-04-05 07:08:14,Other,FIRST CAR TO TAKE THE FLAG - CAR 23 (ALB),,,,,,
2025-04-05 07:11:20,Other,"FIA STEWARDS: Q1 INCIDENT INVOLVING CARS 22 (TSU), 63 (RUS), 23 (ALB), 18 (STR), 81 (PIA) AND 5 (BOR) NO FURTHER ACTION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME",,,,,,
2025-04-05 07:11:29,Other,FIA STEWARDS: Q2 INCIDENT INVOLVING CAR 22 (TSU) NO FURTHER ACTION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME,,,,,,
