Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2025-10-18 21:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2025-10-18 21:02:56,Flag,DOUBLE YELLOW IN TRACK SECTOR 6,,DOUBLE YELLOW,Sector,6.0,,
2025-10-18 21:02:58,Flag,YELLOW IN TRACK SECTOR 5,,YELLOW,Sector,5.0,,
2025-10-18 21:03:01,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,,
2025-10-18 21:03:09,Flag,RED FLAG,,RED,Track,,,
2025-10-18 21:03:09,Flag,CLEAR IN TRACK SECTOR 5,,CLEAR,Sector,5.0,,
2025-10-18 21:03:09,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,
2025-10-18 21:03:14,Other,MEDICAL CAR DEPLOYED,,,,,,
2025-10-18 21:05:56,Flag,TRACK CLEAR,,CLEAR,Track,,,
2025-10-18 21:05:57,Drs,DRS ENABLED,ENABLED,,,,,
2025-10-18 21:07:09,Flag,DOUBLE YELLOW IN TRACK SECTOR 6,,DOUBLE YELLOW,Sector,6.0,,
2025-10-18 21:09:03,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,
2025-10-18 21:10:13,Other,Q1 WILL RESUME AT 16:14,,,,,,
2025-10-18 21:14:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2025-10-18 21:18:09,Other,CAR 23 (ALB) LAP DELETED - TRACK LIMITS AT TURN 12 LAP 4 16:17:11 (PIT),,,,,,
2025-10-18 21:23:11,Other,CAR 4 (NOR) TIME 2:00.293 DELETED - TRACK LIMITS AT TURN 9 LAP 5 16:21:37,,,,,,
2025-10-18 21:28:26,Other,CAR 18 (STR) TIME 1:33.878 DELETED - TRACK LIMITS AT TURN 12 LAP 7 16:27:44,,,,,,
2025-10-18 21:28:51,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2025-10-18 21:28:58,Other,FIRST CAR TO TAKE THE FLAG - CAR 10 (GAS),,,,,,
2025-10-18 21:30:23,Other,CAR 23 (ALB) TIME 1:33.670 DELETED - TRACK LIMITS AT TURN 15 LAP 9 16:29:34,,,,,,
2025-10-18 21:32:33,Other,FIA STEWARDS: Q1 INCIDENT INVOLVING CARS 4 (NOR) AND 12 (ANT) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME,,,,,,
2025-10-18 21:32:40,Other,FIA STEWARDS: Q1 INCIDENT INVOLVING CARS 4 (NOR) AND 12 (ANT) WILL BE INVESTIGATED AFTER THE SESSION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME,,,,,,
2025-10-18 21:33:30,Other,Q2 WILL START AT 16:36,,,,,,
2025-10-18 21:36:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2025-10-18 21:41:17,Other,CAR 10 (GAS) TIME 1:34.128 DELETED - TRACK LIMITS AT TURN 20 LAP 11 16:40:39,,,,,,
2025-10-18 21:42:50,Other,CAR 10 (GAS) LAP DELETED - TRACK LIMITS AT TURN 20 (NEXT LAP PIT),,,,,,
2025-10-18 21:50:47,Other,CAR 27 (HUL) TIME 1:33.404 DELETED - TRACK LIMITS AT TURN 19 LAP 14 16:49:54,,,,,,
2025-10-18 21:51:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2025-10-18 21:51:20,Other,FIRST CAR TO TAKE THE FLAG - CAR 14 (ALO),,,,,,
2025-10-18 21:52:00,Other,CAR 44 (HAM) TIME 5:58.806 DELETED - TRACK LIMITS AT TURN 5 LAP 12 16:49:13,,,,,,
2025-10-18 21:52:01,Other,CAR 30 (LAW) TIME 1:33.748 DELETED - TRACK LIMITS AT TURN 19 LAP 14 16:50:31,,,,,,
2025-10-18 21:52:44,Other,CAR 87 (BEA) LAP DELETED - TRACK LIMITS AT TURN 5 LAP 14 16:49:16 (PIT),,,,,,
2025-10-18 21:52:47,Other,CAR 55 (SAI) TIME 1:33.180 DELETED - TRACK LIMITS AT TURN 19 LAP 14 16:50:57,,,,,,
2025-10-18 21:54:26,Other,Q3 WILL START AT 16:59,,,,,,
2025-10-18 21:59:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2025-10-18 22:11:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2025-10-18 22:11:07,Other,FIRST CAR TO TAKE THE FLAG - CAR 1 (VER),,,,,,
2025-10-18 22:11:35,Other,CAR 87 (BEA) TIME 1:33.378 DELETED - TRACK LIMITS AT TURN 15 LAP 19 17:11:04,,,,,,
2025-10-18 22:14:43,Other,FIA STEWARDS: Q1 INCIDENT INVOLVING CARS 4 (NOR) AND 12 (ANT) NO FURTHER ACTION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME,,,,,,
