Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2025-03-15 05:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2025-03-15 05:03:00,Other,CAR 87 (BEA) LAP DELETED - TRACK LIMITS AT TURN 10 LAP 2 16:01:40,,,,,,
2025-03-15 05:07:03,Other,CAR 5 (BOR) LAP DELETED - TRACK LIMITS AT TURN 4 LAP 3 16:03:03,,,,,,
2025-03-15 05:10:20,Other,CAR 27 (HUL) TIME 2:09.192 DELETED - TRACK LIMITS AT TURN 9 LAP 5 16:07:52,,,,,,
2025-03-15 05:11:16,Flag,YELLOW IN TRACK SECTOR 11,,YELLOW,Sector,11.0,,
2025-03-15 05:11:17,Other,DRS DISABLED IN ZONE 1,,,,,,
2025-03-15 05:11:22,Other,DRS ENABLED IN ZONE 1,,,,,,
2025-03-15 05:11:22,Flag,CLEAR IN TRACK SECTOR 11,,CLEAR,Sector,11.0,,
2025-03-15 05:11:44,Other,CAR 30 (LAW) LAP DELETED - TRACK LIMITS AT TURN 3 LAP 6 16:10:18 (PIT),,,,,,
2025-03-15 05:12:07,Other,CAR 27 (HUL) TIME 1:21.477 DELETED - TRACK LIMITS AT TURN 11 LAP 6 16:09:32,,,,,,
2025-03-15 05:17:18,Other,CAR 30 (LAW) LAP DELETED - TRACK LIMITS AT TURN 13 LAP 8 16:16:22,,,,,,
2025-03-15 05:18:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2025-03-15 05:18:09,Other,FIRST CAR TO TAKE THE FLAG - CAR 31 (OCO),,,,,,
2025-03-15 05:19:43,Other,CAR 31 (OCO) TIME 1:17.686 DELETED - TRACK LIMITS AT TURN 4 LAP 9 16:17:07,,,,,,
2025-03-15 05:20:33,Flag,YELLOW IN TRACK SECTOR 9,,YELLOW,Sector,9.0,,
2025-03-15 05:20:46,Flag,CLEAR IN TRACK SECTOR 9,,CLEAR,Sector,9.0,,
2025-03-15 05:21:25,Other,"FIA STEWARDS: Q1 INCIDENT INVOLVING CARS 87 (BEA), 6 (HAD) AND 63 (RUS) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME",,,,,,
2025-03-15 05:22:44,Other,"FIA STEWARDS: Q1 INCIDENT INVOLVING CARS 87 (BEA), 6 (HAD) AND 63 (RUS) WILL BE INVESTIGATED AFTER THE SESSION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME",,,,,,
2025-03-15 05:25:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2025-03-15 05:31:04,Other,CAR 14 (ALO) LAP DELETED - TRACK LIMITS AT TURN 10 LAP 11 16:29:29,,,,,,
2025-03-15 05:32:39,Other,CAR 7 (DOO) TIME 1:16.995 DELETED - TRACK LIMITS AT TURN 12 LAP 12 16:32:02,,,,,,
2025-03-15 05:39:19,Flag,YELLOW IN TRACK SECTOR 17,,YELLOW,Sector,17.0,,
2025-03-15 05:39:20,Other,DRS DISABLED IN ZONE 2,,,,,,
2025-03-15 05:39:36,Other,DRS ENABLED IN ZONE 2,,,,,,
2025-03-15 05:39:36,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.0,,
2025-03-15 05:39:48,Other,CAR 5 (BOR) LAP DELETED - TRACK LIMITS AT TURN 4 LAP 14 16:38:24 (PIT),,,,,,
2025-03-15 05:40:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2025-03-15 05:40:08,Other,FIRST CAR TO TAKE THE FLAG - CAR 81 (PIA),,,,,,
2025-03-15 05:42:47,Flag,YELLOW IN TRACK SECTOR 15,,YELLOW,Sector,15.0,,
2025-03-15 05:42:48,Other,DRS DISABLED IN ZONE 2,,,,,,
2025-03-15 05:43:06,Other,DRS ENABLED IN ZONE 2,,,,,,
2025-03-15 05:43:06,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,,
2025-03-15 05:43:14,Other,TURN 4 INCIDENT INVOLVING CARS 63 (RUS) AND 16 (LEC) NOTED - IMPEDING,,,,,,
2025-03-15 05:43:34,Other,FIA STEWARDS: Q2 INCIDENT INVOLVING CARS 63 (RUS) AND 44 (HAM) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME,,,,,,
