Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2025-11-28 17:30:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2025-11-28 17:42:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2025-11-28 17:42:15,Other,FIRST CAR TO TAKE THE FLAG - CAR 44 (HAM),,,,,,
2025-11-28 17:44:03,Other,CAR 18 (STR) LAP DELETED - TRACK LIMITS AT TURN 1 LAP 8 20:42:07 (PIT),,,,,,
2025-11-28 17:44:32,Other,TURN 1 INCIDENT INVOLVING CARS 1 (VER) AND 4 (NOR) NOTED - IMPEDING,,,,,,
2025-11-28 17:45:28,Other,TURN 16 INCIDENT INVOLVING CARS 4 (NOR) AND 1 (VER) NOTED - IMPEDING,,,,,,
2025-11-28 17:47:27,Other,"FIA STEWARDS: SQ1 INCIDENT INVOLVING CARS 10 (GAS), 22 (TSU), 16 (LEC), 44 (HAM), 87 (BEA), 43 (COL), 6 (HAD), 23 (ALB), 27 (HUL), 81 (PIA), 5 (BOR), 18 (STR), 14 (ALO), 63 (RUS) AND 4 (NOR) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME",,,,,,
2025-11-28 17:48:46,Other,FIA STEWARDS: TURN 16 INCIDENT INVOLVING CARS 4 (NOR) AND 1 (VER) REVIEWED NO FURTHER INVESTIGATION - IMPEDING,,,,,,
2025-11-28 17:49:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2025-11-28 17:50:38,Other,FIA STEWARDS: SQ1 - TURN 1 INCIDENT INVOLVING CARS 1 (VER) AND 4 (NOR) REVIEWED NO FURTHER INVESTIGATION - IMPEDING,,,,,,
2025-11-28 17:54:52,Other,CAR 12 (ANT) TIME 1:50.677 DELETED - TRACK LIMITS AT TURN 4 LAP 9 20:53:13,,,,,,
2025-11-28 17:59:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2025-11-28 17:59:06,Other,FIRST CAR TO TAKE THE FLAG - CAR 27 (HUL),,,,,,
2025-11-28 17:59:21,Other,CAR 4 (NOR) LAP DELETED - TRACK LIMITS AT TURN 2 LAP 13 20:57:43 (PIT),,,,,,
2025-11-28 17:59:23,Other,CAR 27 (HUL) TIME 1:21.980 DELETED - TRACK LIMITS AT TURN 16 LAP 14 20:58:55,,,,,,
2025-11-28 17:59:38,Other,CAR 6 (HAD) TIME 1:21.277 DELETED - TRACK LIMITS AT TURN 8 LAP 14 20:58:48,,,,,,
2025-11-28 18:00:57,Other,CAR 27 (HUL) LAP DELETED - TRACK LIMITS AT TURN 16 (NEXT LAP PIT),,,,,,
2025-11-28 18:03:18,Other,"FIA STEWARDS: SQ2 INCIDENT INVOLVING CARS 1 (VER), 22 (TSU), 27 (HUL), 5 (BOR), 55 (SAI), 4 (NOR), 81 (PIA), 6 (HAD), 87 (BEA), 63 (RUS) AND 12 (ANT) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME",,,,,,
2025-11-28 18:03:26,Other,"FIA STEWARDS: SQ1 INCIDENT INVOLVING CARS 10 (GAS), 22 (TSU), 16 (LEC), 44 (HAM), 87 (BEA), 43 (COL), 6 (HAD), 23 (ALB), 27 (HUL), 81 (PIA), 5 (BOR), 18 (STR), 14 (ALO), 63 (RUS) AND 4 (NOR) WILL BE INVESTIGATED AFTER THE SESSION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME",,,,,,
2025-11-28 18:03:32,Other,"FIA STEWARDS: SQ2 INCIDENT INVOLVING CARS 1 (VER), 22 (TSU), 27 (HUL), 5 (BOR), 55 (SAI), 4 (NOR), 81 (PIA), 6 (HAD), 87 (BEA), 63 (RUS) AND 12 (ANT) WILL BE INVESTIGATED AFTER THE SESSION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME",,,,,,
2025-11-28 18:06:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2025-11-28 18:09:43,Other,CAR 1 (VER) TIME 1:46.705 DELETED - TRACK LIMITS AT TURN 4 LAP 17 21:08:17,,,,,,
2025-11-28 18:14:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2025-11-28 18:14:31,Other,FIRST CAR TO TAKE THE FLAG - CAR 1 (VER),,,,,,
2025-11-28 18:16:01,Other,CAR 4 (NOR) TIME 1:20.726 DELETED - TRACK LIMITS AT TURN 16 LAP 18 21:15:12,,,,,,
2025-11-28 18:17:23,Other,CAR 4 (NOR) LAP DELETED - TRACK LIMITS AT TURN 16 (NEXT LAP PIT),,,,,,
2025-11-28 18:18:08,Other,"FIA STEWARDS: SQ3 INCIDENT INVOLVING CARS 22 (TSU), 81 (PIA) AND 23 (ALB) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME",,,,,,
2025-11-28 18:18:56,Other,"FIA STEWARDS: SQ1 INCIDENT INVOLVING CARS 10 (GAS), 22 (TSU), 16 (LEC), 44 (HAM), 87 (BEA), 43 (COL), 6 (HAD), 23 (ALB), 27 (HUL), 81 (PIA), 5 (BOR), 18 (STR), 14 (ALO), 63 (RUS) AND 4 (NOR) REVIEWED NO FURTHER INVESTIGATION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME",,,,,,
2025-11-28 18:19:15,Other,"FIA STEWARDS: SQ2 INCIDENT INVOLVING CARS 1 (VER), 22 (TSU), 5 (BOR), 55 (SAI), 4 (NOR), 81 (PIA), 6 (HAD), 87 (BEA), 63 (RUS) AND 12 (ANT) NO FURTHER ACTION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME",,,,,,
2025-11-28 18:19:54,Other,"FIA STEWARDS: SQ3 INCIDENT INVOLVING CARS 22 (TSU), 81 (PIA) AND 23 (ALB) WILL BE INVESTIGATED AFTER THE SESSION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME",,,,,,
2025-11-28 18:19:58,Other,"FIA STEWARDS: SQ3 INCIDENT INVOLVING CARS 22 (TSU), 81 (PIA) AND 23 (ALB) NO FURTHER ACTION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME",,,,,,
