Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2025-09-06 10:30:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2025-09-06 10:59:28,Other,TURN 4 INCIDENT INVOLVING CAR 6 (HAD) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS,,,,,,
2025-09-06 11:01:35,Other,FIA STEWARDS: TURN 4 INCIDENT INVOLVING CAR 6 (HAD) WILL BE INVESTIGATED AFTER THE SESSION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS,,,,,,
2025-09-06 11:30:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2025-09-06 11:30:08,Other,FIRST CAR TO TAKE THE FLAG - CAR 55 (SAI),,,,,,
2025-09-06 11:36:50,Flag,YELLOW IN TRACK SECTOR 12,,YELLOW,Sector,12.0,,
2025-09-06 11:37:13,Flag,YELLOW IN TRACK SECTOR 7,,YELLOW,Sector,7.0,,
2025-09-06 11:37:15,Flag,YELLOW IN TRACK SECTOR 13,,YELLOW,Sector,13.0,,
2025-09-06 11:37:44,Flag,YELLOW IN TRACK SECTOR 11,,YELLOW,Sector,11.0,,
2025-09-06 11:37:49,Flag,DOUBLE YELLOW IN TRACK SECTOR 3,,DOUBLE YELLOW,Sector,3.0,,
2025-09-06 11:37:57,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 15,,,,,,
