Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2024-09-21 13:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2024-09-21 13:05:09,Other,CAR 55 (SAI) TIME 2:03.928 DELETED - TRACK LIMITS AT TURN 2 LAP 3 21:03:06,,,,,,
2024-09-21 13:07:14,Other,INCIDENT INVOLVING CAR 55 (SAI) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS,,,,,,
2024-09-21 13:09:04,Other,FIA STEWARDS: INCIDENT INVOLVING CAR 55 (SAI) WILL BE INVESTIGATED AFTER THE SESSION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS,,,,,,
2024-09-21 13:10:00,Other,CAR 44 (HAM) LAP DELETED - TRACK LIMITS AT TURN 2 LAP 4 21:08:04 (PIT),,,,,,
2024-09-21 13:18:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2024-09-21 13:18:12,Other,FIRST CAR TO TAKE THE FLAG - CAR 43 (COL),,,,,,
2024-09-21 13:22:26,Other,"FIA STEWARDS: Q1 INCIDENT INVOLVING CARS 55 (SAI), 81 (PIA), 3 (RIC), 77 (BOT), 18 (STR), 31 (OCO), 10 (GAS), 16 (LEC) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME",,,,,,
2024-09-21 13:22:36,Other,"FIA STEWARDS: Q1 INCIDENT INVOLVING CARS 55 (SAI), 81 (PIA), 3 (RIC), 77 (BOT), 18 (STR), 31 (OCO), 10 (GAS), 16 (LEC) WILL BE INVESTIGATED AFTER THE SESSION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME",,,,,,
2024-09-21 13:25:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2024-09-21 13:28:56,Other,CAR 1 (VER) TIME 1:30.371 DELETED - TRACK LIMITS AT TURN 19 LAP 9 21:28:33,,,,,,
2024-09-21 13:30:43,Other,CAR 11 (PER) LAP DELETED - TRACK LIMITS AT TURN 11 LAP 12 21:29:26 (PIT),,,,,,
2024-09-21 13:31:13,Other,CAR 44 (HAM) TIME 12:17.898 DELETED - TRACK LIMITS AT TURN 11 LAP 8 21:30:12,,,,,,
2024-09-21 13:40:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2024-09-21 13:40:05,Other,CAR 44 (HAM) TIME 5:06.384 DELETED - TRACK LIMITS AT TURN 11 LAP 11 21:38:50,,,,,,
2024-09-21 13:40:10,Other,FIRST CAR TO TAKE THE FLAG - CAR 23 (ALB),,,,,,
2024-09-21 13:41:21,Other,CAR 31 (OCO) LAP DELETED - TRACK LIMITS AT TURN 11 LAP 16 21:40:19 (PIT),,,,,,
2024-09-21 13:48:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2024-09-21 13:51:52,Flag,DOUBLE YELLOW IN TRACK SECTOR 16,,DOUBLE YELLOW,Sector,16.0,,
2024-09-21 13:51:53,Other,DRS DISABLED IN ZONE 4,,,,,,
2024-09-21 13:51:57,Flag,RED FLAG,,RED,Track,,,
2024-09-21 13:51:57,Flag,CLEAR IN TRACK SECTOR 16,,CLEAR,Sector,16.0,,
2024-09-21 13:53:06,Other,CAR 1 (VER) TIME 1:29.791 DELETED - DOUBLE YELLOW AT TURN 18,,,,,,
2024-09-21 14:03:34,Flag,TRACK CLEAR,,CLEAR,Track,,,
2024-09-21 14:03:36,Drs,DRS ENABLED,ENABLED,,,,,
2024-09-21 14:03:46,Other,Q3 WILL RESUME AT 22:07,,,,,,
2024-09-21 14:07:01,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2024-09-21 14:08:06,Other,INCIDENT INVOLVING CAR 55 (SAI) NOTED - CROSSING THE TRACK ON FOOT,,,,,,
2024-09-21 14:12:19,Other,INCIDENT INVOLVING CAR 14 (ALO) NOTED - UNSAFE RELEASE,,,,,,
2024-09-21 14:13:45,Other,FIA STEWARDS: INCIDENT INVOLVING CAR 55 (SAI) WILL BE INVESTIGATED AFTER THE SESSION - CROSSING THE TRACK ON FOOT,,,,,,
2024-09-21 14:15:04,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2024-09-21 14:15:13,Other,FIRST CAR TO TAKE THE FLAG - CAR 27 (HUL),,,,,,
2024-09-21 14:15:48,Other,CAR 16 (LEC) TIME 1:30.119 DELETED - TRACK LIMITS AT TURN 2 LAP 19 22:14:20,,,,,,
2024-09-21 14:17:45,Other,FIA STEWARDS: INCIDENT INVOLVING CAR 14 (ALO) REVIEWED NO FURTHER INVESTIGATION - UNSAFE RELEASE,,,,,,
2024-09-21 14:18:44,Other,"FIA STEWARDS: Q1 INCIDENT INVOLVING CARS 55 (SAI), 81 (PIA), 3 (RIC), 77 (BOT), 18 (STR), 31 (OCO), 10 (GAS), 16 (LEC) NO FURTHER ACTION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME",,,,,,
