Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2024-04-20 06:51:34,Other,DRS ENABLED IN ZONE 1,,,,,,
2024-04-20 06:51:38,Other,DRS ENABLED IN ZONE 2,,,,,,
2024-04-20 07:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2024-04-20 07:02:27,Other,PIT LANE INCIDENT INVOLVING CAR 27 (HUL) NOTED,,,,,,
2024-04-20 07:05:35,Other,FIA STEWARDS: PIT LANE INCIDENT INVOLVING CAR 27 (HUL) WILL BE INVESTIGATED AFTER THE SESSION,,,,,,
2024-04-20 07:07:19,Other,CAR 2 (SAR) LAP DELETED - TRACK LIMITS AT TURN 10 LAP 3 15:03:49,,,,,,
2024-04-20 07:08:53,Other,TURN 1 INCIDENT INVOLVING CARS 23 (ALB) AND 11 (PER) NOTED - IMPEDING,,,,,,
2024-04-20 07:09:40,Other,CAR 23 (ALB) TIME 4:11.475 DELETED - TRACK LIMITS AT TURN 1 LAP 4 15:06:55,,,,,,
2024-04-20 07:10:15,Other,CAR 11 (PER) LAP DELETED - TRACK LIMITS AT TURN 1 LAP 3 15:06:55,,,,,,
2024-04-20 07:14:28,Other,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 23 (ALB) AND 11 (PER) REVIEWED NO FURTHER INVESTIGATION - IMPEDING,,,,,,
2024-04-20 07:17:01,Flag,YELLOW IN TRACK SECTOR 10,,YELLOW,Sector,10.0,,
2024-04-20 07:17:08,Flag,CLEAR IN TRACK SECTOR 10,,CLEAR,Sector,10.0,,
2024-04-20 07:17:35,CarEvent,CAR 2 (SAR) SPUN AND CONTINUED AT TURN 9,,,,,2,
2024-04-20 07:18:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2024-04-20 07:18:17,Other,FIRST CAR TO TAKE THE FLAG - CAR 44 (HAM),,,,,,
2024-04-20 07:21:46,Other,FIA STEWARDS: Q1 INCIDENT INVOLVING CAR 2 (SAR) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME,,,,,,
2024-04-20 07:22:15,Other,FIA STEWARDS: Q1 INCIDENT INVOLVING CAR 2 (SAR) WILL BE INVESTIGATED AFTER THE SESSION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME,,,,,,
2024-04-20 07:25:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2024-04-20 07:32:59,Flag,DOUBLE YELLOW IN TRACK SECTOR 19,,DOUBLE YELLOW,Sector,19.0,,
2024-04-20 07:33:00,Other,DRS DISABLED IN ZONE 2,,,,,,
2024-04-20 07:33:03,Flag,YELLOW IN TRACK SECTOR 18,,YELLOW,Sector,18.0,,
2024-04-20 07:33:10,Flag,YELLOW IN TRACK SECTOR 19,,YELLOW,Sector,19.0,,
2024-04-20 07:33:17,Flag,RED FLAG,,RED,Track,,,
2024-04-20 07:33:17,Flag,CLEAR IN TRACK SECTOR 18,,CLEAR,Sector,18.0,,
2024-04-20 07:33:17,Flag,CLEAR IN TRACK SECTOR 19,,CLEAR,Sector,19.0,,
2024-04-20 07:34:00,Other,CAR 55 (SAI) STOPPED ON START/FINISH STRAIGHT,,,,,,
2024-04-20 07:41:17,Flag,TRACK CLEAR,,CLEAR,Track,,,
2024-04-20 07:41:18,Drs,DRS ENABLED,ENABLED,,,,,
2024-04-20 07:41:27,Other,Q2 WILL RESUME AT 15:45,,,,,,
2024-04-20 07:45:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2024-04-20 07:51:44,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2024-04-20 07:52:12,Other,FIRST CAR TO TAKE THE FLAG - CAR 27 (HUL),,,,,,
2024-04-20 07:54:55,Other,Q3 WILL START AT 16:00,,,,,,
2024-04-20 08:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2024-04-20 08:12:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2024-04-20 08:12:07,Other,FIRST CAR TO TAKE THE FLAG - CAR 55 (SAI),,,,,,
2024-04-20 08:12:46,Other,FIA STEWARDS: Q1 INCIDENT INVOLVING CAR 2 (SAR) NO FURTHER ACTION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME,,,,,,
