Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2024-11-30 17:46:16,Other,PINK HEAD PADDING MATERIAL MUST BE USED,,,,,,
2024-11-30 17:45:02,Other,RISK OF RAIN FOR F1 QUALIFYING SESSION IS 0%,,,,,,
2024-11-30 17:46:16,Other,PINK HEAD PADDING MATERIAL MUST BE USED,,,,,,
2024-11-30 18:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2024-11-30 18:03:12,Other,CAR 20 (MAG) TIME 1:23.505 DELETED - TRACK LIMITS AT TURN 1 LAP 3 21:01:57,,,,,,
2024-11-30 18:05:11,Other,CAR 43 (COL) TIME 1:23.535 DELETED - TRACK LIMITS AT TURN 6 LAP 3 21:03:30,,,,,,
2024-11-30 18:05:23,Other,CAR 23 (ALB) TIME 1:22.873 DELETED - TRACK LIMITS AT TURN 6 LAP 3 21:03:59,,,,,,
2024-11-30 18:06:46,Other,CAR 18 (STR) LAP DELETED - TRACK LIMITS AT TURN 2 LAP 4 21:04:07,,,,,,
2024-11-30 18:08:31,Other,CAR 20 (MAG) LAP DELETED - TRACK LIMITS AT TURN 4 LAP 6 21:07:19 (PIT),,,,,,
2024-11-30 18:16:32,Other,CAR 4 (NOR) TIME 1:21.437 DELETED - TRACK LIMITS AT TURN 6 LAP 9 21:15:35,,,,,,
2024-11-30 18:18:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2024-11-30 18:18:07,Other,FIRST CAR TO TAKE THE FLAG - CAR 43 (COL),,,,,,
2024-11-30 18:19:16,Other,CAR 14 (ALO) LAP DELETED - TRACK LIMITS AT TURN 10 LAP 9 21:18:14,,,,,,
2024-11-30 18:21:43,Other,"FIA STEWARDS: Q1 INCIDENT INVOLVING CARS 24 (ZHO), 20 (MAG), 77 (BOT), 81 (PIA), 1 (VER), 14 (ALO), 18 (STR), 30 (LAW), 63 (RUS), 44 (HAM), 10 (GAS) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME",,,,,,
2024-11-30 18:21:51,Other,"FIA STEWARDS: Q1 INCIDENT INVOLVING CARS 24 (ZHO), 20 (MAG), 77 (BOT), 81 (PIA), 1 (VER), 14 (ALO), 18 (STR), 30 (LAW), 63 (RUS), 44 (HAM), 10 (GAS) WILL BE INVESTIGATED AFTER THE SESSION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME",,,,,,
2024-11-30 18:25:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2024-11-30 18:31:20,Other,CAR 11 (PER) LAP DELETED - TRACK LIMITS AT TURN 4 LAP 14 21:29:43,,,,,,
2024-11-30 18:31:21,Other,CAR 14 (ALO) LAP DELETED - TRACK LIMITS AT TURN 10 LAP 11 21:30:28 (PIT),,,,,,
2024-11-30 18:33:21,Other,INCIDENT INVOLVING CAR 55 (SAI) NOTED - UNSAFE RELEASE,,,,,,
2024-11-30 18:34:27,Other,FIA STEWARDS: INCIDENT INVOLVING CAR 55 (SAI) WILL BE INVESTIGATED AFTER THE SESSION - UNSAFE RELEASE,,,,,,
2024-11-30 18:40:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2024-11-30 18:40:05,Other,FIRST CAR TO TAKE THE FLAG - CAR 24 (ZHO),,,,,,
2024-11-30 18:42:45,Other,"FIA STEWARDS: Q2 INCIDENT INVOLVING CARS 16 (LEC), 63 (RUS), 55 (SAI) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME",,,,,,
2024-11-30 18:42:59,Other,"FIA STEWARDS: Q2 INCIDENT INVOLVING CARS 16 (LEC), 63 (RUS), 55 (SAI) WILL BE INVESTIGATED AFTER THE SESSION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME",,,,,,
2024-11-30 18:48:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2024-11-30 18:52:11,Other,CAR 14 (ALO) TIME 1:21.320 DELETED - TRACK LIMITS AT TURN 10 LAP 16 21:51:37,,,,,,
2024-11-30 19:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2024-11-30 19:00:06,Other,FIRST CAR TO TAKE THE FLAG - CAR 55 (SAI),,,,,,
2024-11-30 19:03:07,Other,FIA STEWARDS: Q3 INCIDENT INVOLVING CAR 1 (VER) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME,,,,,,
