Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2024-05-18 14:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2024-05-18 14:04:28,Other,CAR 2 (SAR) TIME 1:17.188 DELETED - TRACK LIMITS AT TURN 18 LAP 3 16:03:19,,,,,,
2024-05-18 14:06:25,Other,CAR 23 (ALB) TIME 1:17.414 DELETED - TRACK LIMITS AT TURN 18 LAP 3 16:05:53,,,,,,
2024-05-18 14:09:58,Flag,YELLOW IN TRACK SECTOR 7,,YELLOW,Sector,7.0,,
2024-05-18 14:10:03,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,
2024-05-18 14:11:40,Other,CAR 2 (SAR) LAP DELETED - TRACK LIMITS AT TURN 6 LAP 6 16:09:55 (PIT),,,,,,
2024-05-18 14:13:18,Other,CAR 14 (ALO) LAP DELETED - TRACK LIMITS AT TURN 4 LAP 6 16:11:47 (PIT),,,,,,
2024-05-18 14:18:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2024-05-18 14:18:35,Other,FIRST CAR TO TAKE THE FLAG - CAR 16 (LEC),,,,,,
2024-05-18 14:19:06,Other,CORRECTION: FIRST CAR TO TAKE THE FLAG - CAR 11 (PER),,,,,,
2024-05-18 14:20:03,Other,TURN 2 INCIDENT INVOLVING CARS 81 (PIA) AND 20 (MAG) NOTED - IMPEDING,,,,,,
2024-05-18 14:21:19,Other,"FIA STEWARDS: Q1 INCIDENT INVOLVING CARS 24 (ZHO), 1 (VER), 11 (PER), 55 (SAI), 10 (GAS), 16 (LEC), 2 (SAR), 3 (RIC) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME",,,,,,
2024-05-18 14:21:28,Other,CAR 2 (SAR) TIME 1:16.731 DELETED - TRACK LIMITS AT TURN 9 LAP 8 16:16:43,,,,,,
2024-05-18 14:22:13,Other,"FIA STEWARDS: Q1 INCIDENT INVOLVING CARS 24 (ZHO), 1 (VER), 11 (PER), 55 (SAI), 10 (GAS), 16 (LEC), 2 (SAR), 3 (RIC) WILL BE INVESTIGATED AFTER THE SESSION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME",,,,,,
2024-05-18 14:22:54,Other,FIA STEWARDS: TURN 2 INCIDENT INVOLVING CARS 81 (PIA) AND 20 (MAG) WILL BE INVESTIGATED AFTER THE SESSION - IMPEDING,,,,,,
2024-05-18 14:22:59,Flag,YELLOW IN TRACK SECTOR 5,,YELLOW,Sector,5.0,,
2024-05-18 14:23:30,Flag,CLEAR IN TRACK SECTOR 5,,CLEAR,Sector,5.0,,
2024-05-18 14:25:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2024-05-18 14:39:40,Other,CAR 10 (GAS) TIME 1:16.283 DELETED - TRACK LIMITS AT TURN 17 LAP 14 16:38:41,,,,,,
2024-05-18 14:40:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2024-05-18 14:40:12,Other,FIRST CAR TO TAKE THE FLAG - CAR 55 (SAI),,,,,,
2024-05-18 14:42:52,Other,FIA STEWARDS: Q2 INCIDENT INVOLVING CAR 55 (SAI) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME,,,,,,
2024-05-18 14:43:01,Other,FIA STEWARDS: Q2 INCIDENT INVOLVING CAR 55 (SAI) WILL BE INVESTIGATED AFTER THE SESSION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME,,,,,,
2024-05-18 14:48:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2024-05-18 15:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2024-05-18 15:00:07,Other,FIRST CAR TO TAKE THE FLAG - CAR 63 (RUS),,,,,,
2024-05-18 15:01:42,Other,"FIA STEWARDS: Q1 INCIDENT INVOLVING CARS 24 (ZHO), 1 (VER), 11 (PER), 55 (SAI), 10 (GAS), 16 (LEC), 2 (SAR), 3 (RIC) NO FURTHER ACTION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME",,,,,,
2024-05-18 15:04:23,Other,FIA STEWARDS: Q2 INCIDENT INVOLVING CAR 55 (SAI) NO FURTHER ACTION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME,,,,,,
