Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2024-11-23 05:46:03,Other,RISK OF RAIN FOR F1 QUALIFYING SESSION IS 0%,,,,,,
2024-11-23 05:50:15,Other,LIGHT BLUE HEAD PADDING MATERIAL MUST BE USED,,,,,,
2024-11-23 06:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2024-11-23 06:17:37,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,,
2024-11-23 06:17:38,Other,DRS DISABLED IN ZONE 1,,,,,,
2024-11-23 06:17:38,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,
2024-11-23 06:17:38,Other,DRS ENABLED IN ZONE 1,,,,,,
2024-11-23 06:18:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2024-11-23 06:18:09,Other,FIRST CAR TO TAKE THE FLAG - CAR 44 (HAM),,,,,,
2024-11-23 06:18:25,Other,CAR 23 (ALB) TIME 1:34.590 DELETED - TRACK LIMITS AT TURN 4 LAP 10 22:16:57,,,,,,
2024-11-23 06:19:45,Other,CAR 16 (LEC) LAP DELETED - TRACK LIMITS AT TURN 8 LAP 9 22:17:44,,,,,,
2024-11-23 06:19:52,Other,CAR 14 (ALO) LAP DELETED - TRACK LIMITS AT TURN 12 LAP 10 22:18:09,,,,,,
2024-11-23 06:20:01,Other,CAR 20 (MAG) LAP DELETED - TRACK LIMITS AT TURN 5 LAP 6 22:17:32,,,,,,
2024-11-23 06:21:25,Other,CAR 27 (HUL) LAP DELETED - TRACK LIMITS AT TURN 5 LAP 6 22:17:42,,,,,,
2024-11-23 06:23:02,Other,"FIA STEWARDS: Q1 INCIDENT INVOLVING CARS 20 (MAG), 27 (HUL), 18 (STR) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME",,,,,,
2024-11-23 06:23:34,Other,"FIA STEWARDS: Q1 INCIDENT INVOLVING CARS 20 (MAG), 27 (HUL), 18 (STR) WILL BE INVESTIGATED AFTER THE SESSION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME",,,,,,
2024-11-23 06:25:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2024-11-23 06:30:51,Other,CAR 44 (HAM) LAP DELETED - TRACK LIMITS AT TURN 8 LAP 13 22:29:38 (PIT),,,,,,
2024-11-23 06:40:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2024-11-23 06:40:14,Other,FIRST CAR TO TAKE THE FLAG - CAR 63 (RUS),,,,,,
2024-11-23 06:41:00,Flag,DOUBLE YELLOW IN TRACK SECTOR 19,,DOUBLE YELLOW,Sector,19.0,,
2024-11-23 06:41:10,Flag,DOUBLE YELLOW IN TRACK SECTOR 18,,DOUBLE YELLOW,Sector,18.0,,
2024-11-23 06:41:11,Flag,DOUBLE YELLOW IN TRACK SECTOR 20,,DOUBLE YELLOW,Sector,20.0,,
2024-11-23 06:41:11,Other,DRS DISABLED IN ZONE 2,,,,,,
2024-11-23 06:41:16,Other,MEDICAL CAR DEPLOYED,,,,,,
2024-11-23 06:43:52,Other,START OF Q3 WILL BE DELAYED,,,,,,
2024-11-23 06:49:12,Flag,YELLOW IN TRACK SECTOR 20,,YELLOW,Sector,20.0,,
2024-11-23 06:49:17,Flag,DOUBLE YELLOW IN TRACK SECTOR 20,,DOUBLE YELLOW,Sector,20.0,,
2024-11-23 06:49:27,Flag,YELLOW IN TRACK SECTOR 19,,YELLOW,Sector,19.0,,
2024-11-23 06:49:31,Flag,DOUBLE YELLOW IN TRACK SECTOR 19,,DOUBLE YELLOW,Sector,19.0,,
2024-11-23 07:05:51,Flag,CLEAR IN TRACK SECTOR 18,,CLEAR,Sector,18.0,,
2024-11-23 07:05:51,Flag,CLEAR IN TRACK SECTOR 19,,CLEAR,Sector,19.0,,
2024-11-23 07:05:51,Flag,CLEAR IN TRACK SECTOR 20,,CLEAR,Sector,20.0,,
2024-11-23 07:05:51,Other,DRS ENABLED IN ZONE 2,,,,,,
2024-11-23 07:06:02,Other,Q3 WILL START AT 23:09,,,,,,
2024-11-23 07:07:17,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 20,,,,,,
2024-11-23 07:09:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2024-11-23 07:11:38,Flag,CLEAR IN TRACK SECTOR 20,,CLEAR,Sector,20.0,,
2024-11-23 07:15:09,Other,CAR 44 (HAM) LAP DELETED - TRACK LIMITS AT TURN 12 LAP 22 23:14:12 (PIT),,,,,,
2024-11-23 07:21:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2024-11-23 07:21:14,Other,FIRST CAR TO TAKE THE FLAG - CAR 81 (PIA),,,,,,
2024-11-23 07:21:44,Other,CAR 44 (HAM) TIME 1:35.181 DELETED - TRACK LIMITS AT TURN 4 LAP 24 23:20:16,,,,,,
2024-11-23 07:24:47,Other,"FIA STEWARDS: Q1 INCIDENT INVOLVING CARS 20 (MAG), 27 (HUL), 18 (STR) NO FURTHER ACTION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME",,,,,,
