Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2024-05-04 19:47:04,Other,DRS ENABLED IN ZONE 1,,,,,,
2024-05-04 20:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2024-05-04 20:01:22,Other,PIT LANE INCIDENT INVOLVING CAR 24 (ZHO) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS,,,,,,
2024-05-04 20:01:51,Other,FIA STEWARDS: PIT LANE INCIDENT INVOLVING CAR 24 (ZHO) WILL BE INVESTIGATED AFTER THE SESSION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS,,,,,,
2024-05-04 20:18:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2024-05-04 20:18:10,Other,FIRST CAR TO TAKE THE FLAG - CAR 27 (HUL),,,,,,
2024-05-04 20:18:16,Other,CAR 18 (STR) TIME 4:56.642 DELETED - TRACK LIMITS AT TURN 5 LAP 8 16:16:24,,,,,,
2024-05-04 20:18:59,Other,INCIDENT INVOLVING CAR 24 (ZHO) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – CROSSING THE LINE AT PIT EXIT,,,,,,
2024-05-04 20:21:58,Other,"FIA STEWARDS: Q1 INCIDENT INVOLVING CARS 24 (ZHO), 55 (SAI), 16 (LEC) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME",,,,,,
2024-05-04 20:22:23,Other,"FIA STEWARDS: Q1 INCIDENT INVOLVING CARS 24 (ZHO), 55 (SAI), 16 (LEC) WILL BE INVESTIGATED AFTER THE SESSION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME",,,,,,
2024-05-04 20:23:40,Other,FIA STEWARDS: INCIDENT INVOLVING CAR 24 (ZHO) WILL BE INVESTIGATED AFTER THE SESSION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – CROSSING THE LINE AT PIT EXIT,,,,,,
2024-05-04 20:25:01,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2024-05-04 20:32:41,Flag,YELLOW IN TRACK SECTOR 18,,YELLOW,Sector,18.0,,
2024-05-04 20:32:42,Other,DRS DISABLED IN ZONE 2,,,,,,
2024-05-04 20:32:45,Flag,DOUBLE YELLOW IN TRACK SECTOR 18,,DOUBLE YELLOW,Sector,18.0,,
2024-05-04 20:32:48,Flag,YELLOW IN TRACK SECTOR 17,,YELLOW,Sector,17.0,,
2024-05-04 20:32:55,Flag,CLEAR IN TRACK SECTOR 18,,CLEAR,Sector,18.0,,
2024-05-04 20:32:56,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.0,,
2024-05-04 20:32:56,Other,DRS ENABLED IN ZONE 2,,,,,,
2024-05-04 20:34:09,Other,CAR 4 (NOR) LAP DELETED - DOUBLE YELLOW AT TURN 17,,,,,,
2024-05-04 20:39:01,Other,PIT LANE INCIDENT INVOLVING CAR 10 (GAS) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS,,,,,,
2024-05-04 20:39:15,Other,FIA STEWARDS: PIT LANE INCIDENT INVOLVING CAR 10 (GAS) WILL BE INVESTIGATED AFTER THE SESSION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS,,,,,,
2024-05-04 20:40:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2024-05-04 20:40:06,Other,FIRST CAR TO TAKE THE FLAG - CAR 81 (PIA),,,,,,
2024-05-04 20:48:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2024-05-04 20:53:13,Other,TURN 17 INCIDENT INVOLVING CARS 55 (SAI) AND 27 (HUL) NOTED - IMPEDING,,,,,,
2024-05-04 20:57:04,Other,FIA STEWARDS: TURN 17 INCIDENT INVOLVING CARS 55 (SAI) AND 27 (HUL) REVIEWED NO FURTHER INVESTIGATION - IMPEDING,,,,,,
2024-05-04 21:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2024-05-04 21:00:08,Other,FIRST CAR TO TAKE THE FLAG - CAR 81 (PIA),,,,,,
2024-05-04 21:03:12,Other,"FIA STEWARDS: Q1 INCIDENT INVOLVING CARS 24 (ZHO), 55 (SAI), 16 (LEC) NO FURTHER ACTION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME",,,,,,
