Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2024-08-30 14:48:45,Other,BLUE HEAD PADDING MATERIAL MUST BE USED,,,,,,
2024-08-30 14:45:07,Other,RISK OF RAIN FOR F1 SECOND PRACTICE SESSION IS 0 %,,,,,,
2024-08-30 14:48:45,Other,BLUE HEAD PADDING MATERIAL MUST BE USED,,,,,,
2024-08-30 14:57:02,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.0,,
2024-08-30 15:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2024-08-30 15:10:35,Other,TURN 4 INCIDENT INVOLVING CARS 23 (ALB) AND 22 (TSU) NOTED - IMPEDING,,,,,,
2024-08-30 15:24:12,Other,FIA STEWARDS: TURN 4 INCIDENT INVOLVING CARS 23 (ALB) AND 22 (TSU) REVIEWED NO FURTHER INVESTIGATION - IMPEDING,,,,,,
2024-08-30 15:30:09,Flag,DOUBLE YELLOW IN TRACK SECTOR 9,,DOUBLE YELLOW,Sector,9.0,,
2024-08-30 15:30:10,Other,DRS DISABLED IN ZONE 1,,,,,,
2024-08-30 15:30:26,Flag,RED FLAG,,RED,Track,,,
2024-08-30 15:30:26,Flag,CLEAR IN TRACK SECTOR 9,,CLEAR,Sector,9.0,,
2024-08-30 15:40:02,Other,SESSION WILL RESUME AT 17:42,,,,,,
2024-08-30 15:40:42,Flag,TRACK CLEAR,,CLEAR,Track,,,
2024-08-30 15:40:45,Drs,DRS ENABLED,ENABLED,,,,,
2024-08-30 15:42:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2024-08-30 15:56:43,Other,TURN 4 INCIDENT INVOLVING CAR 1 (VER) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS,,,,,,
2024-08-30 15:58:13,Other,TURN 4 INCIDENT INVOLVING CAR 44 (HAM) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS,,,,,,
2024-08-30 15:58:35,Other,TURN 4 INCIDENT INVOLVING CAR 14 (ALO) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS,,,,,,
2024-08-30 15:59:16,Other,TURN 4 INCIDENT INVOLVING CAR 24 (ZHO) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS,,,,,,
2024-08-30 16:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2024-08-30 16:00:06,Other,FIRST CAR TO TAKE THE FLAG - CAR 22 (TSU),,,,,,
